PNo,行動回数,体力,敏捷,器用,魔力,精神,武器,スキル,CRIフラグ,必殺技フラグ,ダメージ
538,2,100,150,150,50,50,短剣,スラッシュ,False,False,17
539,2,150,120,50,50,130,斧,チャージ,True,False,120
539,3,150,120,50,50,130,斧,チャージ,False,False,54
540,3,130,150,80,70,70,格闘,通常攻撃,False,False,4
540,4,130,150,80,70,70,格闘,通常攻撃,False,False,6
540,5,130,150,80,70,70,格闘,通常攻撃,True,False,17
541,1,100,100,50,150,100,魔導石,マジックブレイク,False,False,70
541,2,100,100,50,150,100,魔導石,マジックブレイク,False,True,98
541,3,100,100,50,150,100,魔導石,マジックブレイク,False,False,77
542,1,150,90,140,50,70,格闘,チャージ,False,False,12
542,2,150,90,140,50,70,格闘,チャージ,False,False,13
542,3,150,90,140,50,70,格闘,チャージ,False,False,17
542,4,150,90,140,50,70,格闘,チャージ,False,False,14
543,1,150,100,150,50,50,斧,チャージ,False,False,106
543,2,150,100,150,50,50,斧,チャージ,False,False,84
544,3,150,130,50,50,120,格闘,スラッシュ,False,False,14
545,1,150,50,50,150,100,長剣,スラッシュ,False,False,19
545,2,150,50,50,150,100,長剣,マジックアロー,False,False,65
545,3,150,50,50,150,100,長剣,マジックアロー,False,False,46
546,1,100,120,130,70,80,長剣,スラッシュ,False,False,23
546,2,100,120,130,70,80,長剣,スラッシュ,False,False,28
546,3,100,120,130,70,80,長剣,スラッシュ,True,False,60
547,1,150,120,130,50,50,斧,シュート,False,False,61
547,2,150,120,130,50,50,斧,シュート,False,False,59
547,3,150,120,130,50,50,斧,シュート,False,False,36
548,1,100,50,50,150,150,魔導石,通常攻撃,False,False,42
549,1,50,50,150,150,100,長剣,スラッシュ,False,False,18
549,2,50,50,150,150,100,長剣,スラッシュ,False,False,18
550,1,50,50,100,150,150,魔導石,マジックブラスト,False,False,82
550,2,50,50,100,150,150,魔導石,マジックブラスト,False,False,95
551,1,150,100,150,50,50,斧,スラッシュ,False,False,81
551,2,150,100,150,50,50,斧,スラッシュ,False,False,37
551,3,150,100,150,50,50,斧,スラッシュ,False,False,79
553,2,50,150,50,150,100,魔導石,通常攻撃,False,False,52
553,3,50,150,50,150,100,魔導石,通常攻撃,False,False,55
554,1,50,50,100,150,150,魔導石,マジックアロー,False,False,67
554,2,50,50,100,150,150,魔導石,マジックアロー,False,False,70
554,3,50,50,100,150,150,魔導石,マジックアロー,False,False,72
555,1,80,150,120,50,100,銛,スラッシュ,False,False,17
555,2,80,150,120,50,100,銛,スラッシュ,False,False,19
556,3,50,150,50,150,100,杖,マジックアロー,False,False,46
557,2,60,150,70,150,70,魔導石,マジックブレイク,False,False,63
557,3,60,150,70,150,70,魔導石,マジックブレイク,False,False,84
558,2,150,130,100,60,60,格闘,通常攻撃,False,False,5
558,3,150,130,100,60,60,格闘,通常攻撃,False,False,11
558,4,150,130,100,60,60,格闘,通常攻撃,False,False,13
558,5,150,130,100,60,60,格闘,通常攻撃,False,False,9
559,1,150,150,100,50,50,長剣,スラッシュ,False,False,28
560,2,120,130,150,50,50,銛,チャージ,True,False,57
561,2,50,100,50,150,150,槍,マジックアロー,False,False,57
562,2,90,70,90,150,100,魔導石,マジックブラスト,False,False,70
563,2,50,50,100,150,150,杖,マジックブレイク,False,False,84
563,3,50,50,100,150,150,杖,マジックブレイク,False,True,103
565,1,150,150,50,50,100,格闘,チャージ,False,False,15
565,2,150,150,50,50,100,格闘,チャージ,False,False,17
565,3,150,150,50,50,100,格闘,チャージ,False,False,9
567,1,50,150,150,50,100,格闘,スラッシュ,False,False,11
567,2,50,150,150,50,100,格闘,スラッシュ,False,False,8
567,3,50,150,150,50,100,格闘,スラッシュ,True,False,28
567,4,50,150,150,50,100,格闘,スラッシュ,False,False,10
568,1,100,100,50,150,100,魔導石,マジックアロー,False,False,69
569,2,50,50,100,150,150,魔導石,マジックアロー,False,False,56
569,3,50,50,100,150,150,魔導石,マジックアロー,False,False,70
570,2,50,100,150,150,50,魔導石,マジックアロー,False,True,71
571,1,100,150,150,50,50,細剣,スラッシュ,False,False,20
571,2,100,150,150,50,50,細剣,スラッシュ,False,False,19
572,1,150,50,150,50,100,長剣,スラッシュ,True,False,76
572,2,150,50,150,50,100,長剣,スラッシュ,False,False,37
573,1,150,100,100,50,100,格闘,チャージ,False,False,19
573,2,150,100,100,50,100,格闘,スラッシュ,False,False,12
573,3,150,100,100,50,100,格闘,チャージ,False,False,14
573,4,150,100,100,50,100,格闘,チャージ,False,False,19
574,1,50,150,50,150,100,魔導石,マジックアロー,False,False,65
574,3,50,150,50,150,100,魔導石,マジックアロー,False,False,63
576,3,100,120,120,80,80,短剣,チャージ,False,False,12
577,1,50,120,50,130,150,魔導石,マジックアロー,False,False,51
577,2,50,120,50,130,150,魔導石,マジックアロー,False,False,46
577,3,50,120,50,130,150,魔導石,マジックアロー,False,False,44
578,1,100,110,90,110,90,長剣,マジックブレイク,False,False,54
578,2,100,110,90,110,90,長剣,マジックブレイク,False,False,49
578,3,100,110,90,110,90,長剣,マジックブレイク,False,False,63
579,2,150,150,100,50,50,銛,スラッシュ,False,False,22
579,3,150,150,100,50,50,銛,スラッシュ,False,True,27
579,4,150,150,100,50,50,銛,スラッシュ,True,False,54
580,1,50,50,100,150,150,魔導石,通常攻撃,False,False,52
580,2,50,50,100,150,150,魔導石,通常攻撃,False,False,49
580,3,50,50,100,150,150,魔導石,通常攻撃,False,False,57
581,1,130,50,70,150,100,魔導石,マジックアロー,False,False,65
581,2,130,50,70,150,100,魔導石,マジックアロー,False,False,65
581,3,130,50,70,150,100,魔導石,マジックアロー,False,True,91
582,2,150,100,150,50,50,短剣,チャージ,False,False,22
582,3,150,100,150,50,50,短剣,チャージ,False,False,21
583,2,80,120,110,90,100,短剣,通常攻撃,False,False,4
583,3,80,120,110,90,100,短剣,通常攻撃,False,False,7
584,1,100,150,150,50,50,網,シュート,False,False,9
584,2,100,150,150,50,50,網,シュート,False,False,14
584,3,100,150,150,50,50,網,シュート,False,True,16
585,2,150,70,80,50,150,斧,チャージ,False,True,64
585,3,150,70,80,50,150,斧,チャージ,False,False,74
586,1,100,50,50,150,150,魔導石,マジックブラスト,False,False,76
586,3,100,50,50,150,150,魔導石,マジックブラスト,False,False,86
587,2,100,150,150,50,50,銛,シュート,False,False,20
587,3,100,150,150,50,50,銛,シュート,False,False,16
587,4,100,150,150,50,50,銛,シュート,False,False,21
588,1,50,50,100,150,150,杖,通常攻撃,False,False,28
588,2,50,50,100,150,150,杖,通常攻撃,False,False,13
588,3,50,50,100,150,150,杖,通常攻撃,False,False,18
589,1,110,100,100,80,110,長剣,スラッシュ,False,False,23
589,2,110,100,100,80,110,長剣,スラッシュ,False,False,13
589,3,110,100,100,80,110,長剣,スラッシュ,False,False,29
590,1,150,50,150,50,100,錨,スラッシュ,False,False,57
590,2,150,50,150,50,100,錨,スラッシュ,False,False,87
590,3,150,50,150,50,100,錨,スラッシュ,False,False,68
591,2,50,150,50,150,100,短剣,マジックアロー,False,False,61
591,3,50,150,50,150,100,短剣,マジックアロー,False,False,49
592,2,150,50,100,50,150,錨,チャージ,False,False,80
593,2,150,100,150,50,50,斧,スラッシュ,False,False,44
594,1,150,100,150,50,50,槍,スラッシュ,False,False,35
594,2,150,100,150,50,50,槍,スラッシュ,False,False,31
594,3,150,100,150,50,50,槍,スラッシュ,False,False,28
595,1,150,100,150,50,50,長剣,スラッシュ,True,False,82
595,2,150,100,150,50,50,長剣,スラッシュ,False,False,36
595,3,150,100,150,50,50,長剣,スラッシュ,True,False,82
596,1,150,50,50,100,150,斧,シュート,False,False,52
596,2,150,50,50,100,150,斧,シュート,False,False,41
596,3,150,50,50,100,150,斧,シュート,False,False,54
597,2,150,50,50,100,150,錨,通常攻撃,True,False,69
598,1,70,120,70,120,120,魔導石,マジックブラスト,False,False,65
598,2,70,120,70,120,120,魔導石,マジックブラスト,False,False,54
598,3,70,120,70,120,120,魔導石,マジックブラスト,False,False,69
599,1,150,50,150,50,100,長剣,スラッシュ,False,True,40
599,2,150,50,150,50,100,長剣,スラッシュ,True,False,76
599,3,150,50,150,50,100,長剣,スラッシュ,False,False,26
600,1,100,150,100,100,50,短剣,スラッシュ,True,False,23
600,2,100,150,100,100,50,短剣,スラッシュ,False,False,13
600,3,100,150,100,100,50,短剣,スラッシュ,False,False,10
601,2,70,80,50,150,150,魔導石,マジックアロー,False,False,53
601,3,70,80,50,150,150,魔導石,マジックアロー,False,False,51
604,1,80,60,100,110,150,魔導石,マジックアロー,False,False,54
604,2,80,60,100,110,150,魔導石,マジックアロー,False,False,54
604,3,80,60,100,110,150,魔導石,マジックアロー,False,False,48
605,2,50,50,100,150,150,魔導石,マジックアロー,False,False,68
606,1,120,100,50,150,80,杖,マジックブラスト,False,False,73
606,2,120,100,50,150,80,杖,マジックブラスト,False,False,67
606,3,120,100,50,150,80,杖,マジックアロー,False,False,63
607,1,50,150,100,150,50,杖,マジックブレイク,False,False,73
607,2,50,150,100,150,50,杖,マジックブレイク,False,False,78
607,3,50,150,100,150,50,杖,マジックブレイク,False,False,69
608,1,150,50,50,150,100,魔導石,マジックアロー,False,False,57
608,3,150,50,50,150,100,魔導石,マジックアロー,False,False,59
609,3,150,80,120,50,100,槍,スラッシュ,False,False,39
610,1,150,100,130,50,70,槍,チャージ,False,False,32
610,2,150,100,130,50,70,槍,チャージ,False,False,27
610,3,150,100,130,50,70,槍,チャージ,False,False,27
611,1,150,90,130,50,80,斧,シュート,False,False,50
611,2,150,90,130,50,80,斧,シュート,False,False,61
612,1,150,80,80,80,110,格闘,通常攻撃,False,False,8
612,2,150,80,80,80,110,格闘,通常攻撃,False,False,6
612,3,150,80,80,80,110,格闘,通常攻撃,False,False,5
613,1,50,150,100,150,50,魔導石,マジックブラスト,False,False,63
613,2,50,150,100,150,50,魔導石,マジックブラスト,False,False,79
613,3,50,150,100,150,50,魔導石,マジックブラスト,False,False,81
614,1,150,100,150,50,50,銛,スラッシュ,False,False,24
614,2,150,100,150,50,50,銛,スラッシュ,False,False,22
614,3,150,100,150,50,50,銛,チャージ,True,True,79
615,1,150,50,150,50,100,網,通常攻撃,False,False,12
615,3,150,50,150,50,100,網,通常攻撃,False,False,14
616,2,100,150,100,50,100,短剣,スラッシュ,False,False,11
616,3,100,150,100,50,100,短剣,スラッシュ,False,False,11
617,2,50,50,100,150,150,銛,マジックアロー,False,False,75
617,3,50,50,100,150,150,銛,マジックアロー,False,False,70
618,2,150,50,150,50,100,斧,チャージ,False,False,96
619,1,150,50,100,50,150,錨,シュート,False,False,47
619,3,150,50,100,50,150,錨,シュート,False,False,42
620,2,130,150,120,50,50,短剣,シュート,False,False,9
621,1,150,130,120,50,50,長剣,チャージ,True,False,73
621,2,150,130,120,50,50,長剣,チャージ,False,False,21
621,3,150,130,120,50,50,長剣,チャージ,False,False,33
622,2,120,150,130,50,50,長剣,スラッシュ,False,False,31
622,3,120,150,130,50,50,長剣,スラッシュ,False,True,46
623,2,100,50,150,50,150,斧,スラッシュ,False,False,45
624,1,150,100,150,50,50,銛,チャージ,False,True,34
624,2,150,100,150,50,50,銛,スラッシュ,False,False,23
624,3,150,100,150,50,50,銛,スラッシュ,False,False,21
625,1,150,100,150,50,50,斧,スラッシュ,False,False,36
625,3,150,100,150,50,50,斧,スラッシュ,False,False,68
626,1,100,150,150,50,50,格闘,シュート,False,False,10
626,2,100,150,150,50,50,格闘,シュート,False,False,12
626,3,100,150,150,50,50,格闘,シュート,False,False,11
626,4,100,150,150,50,50,格闘,シュート,False,False,13
627,1,130,50,90,130,100,長剣,チャージ,False,False,35
627,2,130,50,90,130,100,長剣,チャージ,False,False,33
627,3,130,50,90,130,100,長剣,チャージ,False,False,29
628,2,100,150,150,50,50,長剣,スラッシュ,False,False,26
630,2,150,130,120,50,50,錨,チャージ,False,False,51
630,3,150,130,120,50,50,錨,チャージ,False,False,73
631,1,150,50,100,100,100,細剣,スラッシュ,False,False,23
631,2,150,50,100,100,100,細剣,スラッシュ,False,False,24
632,1,50,50,100,150,150,魔導石,マジックアロー,False,False,70
632,2,50,50,100,150,150,魔導石,マジックアロー,False,False,59
632,3,50,50,100,150,150,魔導石,マジックアロー,False,False,54
633,2,50,50,150,150,100,魔導石,マジックブレイク,False,False,90
633,3,50,50,150,150,100,魔導石,マジックブレイク,False,False,87
634,1,150,100,150,50,50,錨,スラッシュ,False,False,66
634,2,150,100,150,50,50,錨,スラッシュ,False,False,77
634,3,150,100,150,50,50,錨,スラッシュ,True,False,148
635,1,50,50,150,150,100,杖,マジックブレイク,False,True,91
635,2,50,50,150,150,100,杖,マジックブレイク,False,False,79
635,3,50,50,150,150,100,杖,マジックブレイク,False,False,84
636,1,150,150,50,100,50,銛,スラッシュ,False,False,10
636,2,150,150,50,100,50,銛,スラッシュ,False,False,19
636,3,150,150,50,100,50,銛,スラッシュ,False,False,10
637,2,50,100,50,150,150,魔導石,マジックアロー,False,False,57
637,3,50,100,50,150,150,魔導石,マジックアロー,False,False,61
638,1,130,80,80,110,100,長剣,スラッシュ,False,False,20
638,2,130,80,80,110,100,長剣,スラッシュ,False,False,20
639,1,90,90,80,130,110,短剣,マジックアロー,False,False,41
639,3,90,90,80,130,110,短剣,マジックアロー,False,False,53
640,2,50,150,100,150,50,魔導石,マジックブラスト,False,False,70
640,3,50,150,100,150,50,魔導石,マジックブラスト,False,False,87
641,1,100,150,150,50,50,長剣,スラッシュ,True,False,73
641,2,100,150,150,50,50,長剣,スラッシュ,True,False,73
641,3,100,150,150,50,50,長剣,スラッシュ,True,False,73
642,2,150,50,150,100,50,槍,スラッシュ,False,False,35
643,1,80,120,50,150,100,短剣,チャージ,False,False,6
643,3,80,120,50,150,100,短剣,チャージ,False,False,7
644,1,100,50,80,120,150,杖,マジックアロー,False,False,53
644,3,100,50,80,120,150,杖,マジックアロー,False,False,59
645,2,50,150,150,50,100,網,スラッシュ,False,False,6
646,1,100,150,150,50,50,銛,スラッシュ,False,False,25
646,2,100,150,150,50,50,銛,スラッシュ,False,False,22
646,3,100,150,150,50,50,銛,スラッシュ,False,False,19
647,2,150,100,150,50,50,細剣,スラッシュ,False,False,27
647,3,150,100,150,50,50,細剣,スラッシュ,True,False,71
648,1,50,50,120,150,130,魔導石,マジックアロー,False,False,59
648,3,50,50,120,150,130,魔導石,マジックアロー,False,False,61
649,1,100,150,50,50,150,魔導石,通常攻撃,False,False,23
649,2,100,150,50,50,150,魔導石,通常攻撃,False,False,17
649,3,100,150,50,50,150,魔導石,通常攻撃,False,False,17
650,1,70,100,70,130,130,魔導石,マジックアロー,False,False,63
650,2,70,100,70,130,130,魔導石,マジックアロー,False,False,52
650,3,70,100,70,130,130,魔導石,マジックアロー,False,False,42
653,1,100,80,120,110,90,格闘,スラッシュ,False,False,9
653,2,100,80,120,110,90,格闘,スラッシュ,False,False,13
653,3,100,80,120,110,90,格闘,スラッシュ,False,False,13
654,1,50,100,50,150,150,魔導石,マジックアロー,False,False,71
654,2,50,100,50,150,150,魔導石,マジックアロー,False,False,50
654,3,50,100,50,150,150,魔導石,マジックアロー,False,False,62
655,1,120,150,100,50,80,格闘,スラッシュ,False,False,16
655,2,120,150,100,50,80,格闘,スラッシュ,False,False,13
655,3,120,150,100,50,80,格闘,スラッシュ,True,False,26
655,4,120,150,100,50,80,格闘,スラッシュ,False,False,9
656,1,150,100,100,50,100,槍,チャージ,False,True,21
